DFT Energy (eV), CHGNet Energy (eV)
-5.382934824047619,-5.382934824047619
-5.383052896904762,-5.383052896904762
-5.383144877142858,-5.383144877142858
-5.383076926666667,-5.383076926666667
-5.383100369761904,-5.383100369761904
-5.382864322857143,-5.382864322857143
-5.382462582142857,-5.382462582142857
-5.3822361588095236,-5.3822361588095236
-5.382044745476191,-5.382044745476191
-5.382113839047619,-5.382113839047619
-5.382250267142857,-5.382250267142857
-5.382421317619047,-5.382421317619047
-5.382668053571429,-5.382668053571429
-5.382689558809524,-5.382689558809524
-5.382701517380952,-5.382701517380952
-5.382746653571429,-5.382746653571429
-5.382628965714286,-5.382628965714286
-5.382531193809524,-5.382531193809524
-5.38255765452381,-5.38255765452381
-5.382648203333334,-5.382648203333334
-5.382333973095238,-5.382333973095238
-5.382222923095238,-5.382222923095238
-5.381884742857143,-5.381884742857143
-5.381339820476191,-5.381339820476191
-5.380662028095238,-5.380662028095238
-5.380146649761905,-5.380146649761905
-5.379358027142858,-5.379358027142858
-5.378714797619048,-5.378714797619048
-5.3779543952380955,-5.3779543952380955
-5.37729577952381,-5.37729577952381
-5.376835077380953,-5.376835077380953
-5.3764697707142854,-5.3764697707142854
-5.376134885,-5.376134885
-5.37578946095238,-5.37578946095238
-5.375676666666667,-5.375676666666667
-5.375628225714285,-5.375628225714285
-5.375819192142857,-5.375819192142857
-5.376042939523809,-5.376042939523809
-5.375951459761905,-5.375951459761905
-5.375837213095238,-5.375837213095238
-5.375951343333334,-5.375951343333334
-5.376054554285714,-5.376054554285714
-5.376334029285714,-5.376334029285714
-5.376632397142857,-5.376632397142857
-5.37684199452381,-5.37684199452381
-5.377119923571429,-5.377119923571429
-5.377452301428572,-5.377452301428572
-5.377512568095238,-5.377512568095238
-5.377479165952381,-5.377479165952381
-5.3773604016666665,-5.3773604016666665
-5.377323659047619,-5.377323659047619
-5.377149735952381,-5.377149735952381
-5.376850655238095,-5.376850655238095
-5.37680067047619,-5.37680067047619
-5.376814132142857,-5.376814132142857
-5.376903698571429,-5.376903698571429
-5.377051984761905,-5.377051984761905
-5.37723839952381,-5.37723839952381
-5.377511065952381,-5.377511065952381
-5.377711621666667,-5.377711621666667
-5.378055617380952,-5.378055617380952
-5.378240273809523,-5.378240273809523
-5.378801615952381,-5.378801615952381
-5.379358410476191,-5.379358410476191
-5.3798708473809524,-5.3798708473809524
-5.380459119047619,-5.380459119047619
-5.381121114047619,-5.381121114047619
-5.381722069761905,-5.381722069761905
-5.3821687392857145,-5.3821687392857145
-5.382734329047619,-5.382734329047619
-5.383131347619048,-5.383131347619048
-5.383166199523809,-5.383166199523809
-5.383205645238095,-5.383205645238095
-5.383033314285714,-5.383033314285714
-5.382841864761905,-5.382841864761905
-5.382532028571428,-5.382532028571428
-5.382258832857143,-5.382258832857143
-5.381792655238095,-5.381792655238095
-5.381398089285715,-5.381398089285715
-5.3813210428571425,-5.3813210428571425
-5.381282553571428,-5.381282553571428
-5.381543669047619,-5.381543669047619
-5.3821711923809525,-5.3821711923809525
-5.382337935,-5.382337935
-5.382509836904762,-5.382509836904762
-5.382590536904762,-5.382590536904762
-5.382734793809524,-5.382734793809524
-5.382735104047619,-5.382735104047619
-5.382576314047618,-5.382576314047618
-5.382364264285714,-5.382364264285714
-5.38221817,-5.38221817
-5.3819242916666665,-5.3819242916666665
-5.381850831428571,-5.381850831428571
-5.381990413095238,-5.381990413095238
-5.382079970476191,-5.382079970476191
-5.382100969285714,-5.382100969285714
-5.381936260952381,-5.381936260952381
-5.381572553571429,-5.381572553571429
-5.38117188547619,-5.38117188547619
-5.380683259285714,-5.380683259285714
-5.3802289128571426,-5.3802289128571426
-5.379479601666667,-5.379479601666667
-5.378990581190476,-5.378990581190476
-5.3784217128571425,-5.3784217128571425
-5.37781096047619,-5.37781096047619
-5.377181132380953,-5.377181132380953
-5.376160030714286,-5.376160030714286
-5.374901308571428,-5.374901308571428
-5.373955909047619,-5.373955909047619
-5.373232044761904,-5.373232044761904
-5.372458202380953,-5.372458202380953
-5.371658423095238,-5.371658423095238
-5.371050665952381,-5.371050665952381
-5.3702888007142855,-5.3702888007142855
-5.369821602142857,-5.369821602142857
-5.369483956190476,-5.369483956190476
-5.36920724047619,-5.36920724047619
-5.369000738095238,-5.369000738095238
-5.369018412380952,-5.369018412380952
-5.368890667142857,-5.368890667142857
-5.368656499761904,-5.368656499761904
-5.368582815952381,-5.368582815952381
-5.368590662857143,-5.368590662857143
-5.368626856190476,-5.368626856190476
-5.368868914761905,-5.368868914761905
-5.368911642142858,-5.368911642142858
-5.3688525092857144,-5.3688525092857144
-5.3689226380952375,-5.3689226380952375
-5.368786975,-5.368786975
-5.368592749047619,-5.368592749047619
-5.368155598809524,-5.368155598809524
-5.3671797026190475,-5.3671797026190475
-5.366728879047619,-5.366728879047619
-5.366384093809524,-5.366384093809524
-5.366084042380952,-5.366084042380952
-5.366175607142857,-5.366175607142857
-5.366414536190477,-5.366414536190477
-5.366395839523809,-5.366395839523809
-5.366473151904762,-5.366473151904762
-5.366413669047619,-5.366413669047619
-5.366398598333333,-5.366398598333333
-5.366505703333333,-5.366505703333333
-5.366360105238095,-5.366360105238095
-5.36627491952381,-5.36627491952381
-5.366255991666667,-5.366255991666667
-5.366167543095238,-5.366167543095238
-5.366261763333333,-5.366261763333333
-5.366427385714285,-5.366427385714285
-5.366698140238095,-5.366698140238095
-5.367168891666667,-5.367168891666667
-5.36768145,-5.36768145
-5.368197868095239,-5.368197868095239
-5.368855444047619,-5.368855444047619
-5.36940416452381,-5.36940416452381
-5.369815666190476,-5.369815666190476
-5.370230313333333,-5.370230313333333
-5.370807685952381,-5.370807685952381
-5.371372112380952,-5.371372112380952
-5.3717700809523805,-5.3717700809523805
-5.372351016190477,-5.372351016190477
-5.373048573095238,-5.373048573095238
-5.373791645952381,-5.373791645952381
-5.374117283095238,-5.374117283095238
-5.374414753809524,-5.374414753809524
-5.374559936904761,-5.374559936904761
-5.374689121666667,-5.374689121666667
-5.374841287142857,-5.374841287142857
-5.375065505238095,-5.375065505238095
-5.375192484761905,-5.375192484761905
-5.375080511904762,-5.375080511904762
-5.374858485238095,-5.374858485238095
-5.3744820254761905,-5.3744820254761905
-5.373940087857143,-5.373940087857143
-5.373450773333333,-5.373450773333333
-5.3727720011904765,-5.3727720011904765
-5.372500021904762,-5.372500021904762
-5.37276288547619,-5.37276288547619
-5.372748169285714,-5.372748169285714
-5.37279978452381,-5.37279978452381
-5.3728668554761905,-5.3728668554761905
-5.3729413133333335,-5.3729413133333335
-5.372795296666666,-5.372795296666666
-5.372621282142857,-5.372621282142857
-5.3723364899999995,-5.3723364899999995
-5.371977090238095,-5.371977090238095
-5.371543108095238,-5.371543108095238
-5.370884369285714,-5.370884369285714
-5.370332084761905,-5.370332084761905
-5.36974156,-5.36974156
-5.3690007969047615,-5.3690007969047615
-5.368161190952381,-5.368161190952381
-5.3678998459523815,-5.3678998459523815
-5.3675029769047615,-5.3675029769047615
-5.367187505714286,-5.367187505714286
-5.366904361904762,-5.366904361904762
-5.3666362790476185,-5.3666362790476185
-5.366609587380952,-5.366609587380952
-5.366560839047619,-5.366560839047619
-5.366529949761905,-5.366529949761905
-5.366597141190476,-5.366597141190476
-5.366461915238095,-5.366461915238095
-5.3663280066666665,-5.3663280066666665
-5.3661621833333335,-5.3661621833333335
-5.366041637142858,-5.366041637142858
-5.365988922619048,-5.365988922619048
-5.365940212380953,-5.365940212380953
-5.3658694011904755,-5.3658694011904755
-5.365724063809524,-5.365724063809524
-5.365573186190476,-5.365573186190476
-5.365480631190476,-5.365480631190476
-5.365486916190476,-5.365486916190476
-5.365288867619047,-5.365288867619047
-5.365285016190477,-5.365285016190477
-5.364997467857143,-5.364997467857143
-5.364652100238096,-5.364652100238096
-5.3643906771428576,-5.3643906771428576
-5.364262270952381,-5.364262270952381
-5.3641642590476195,-5.3641642590476195
-5.364420383333333,-5.364420383333333
-5.364752298333333,-5.364752298333333
-5.365264654047619,-5.365264654047619
-5.365530649285715,-5.365530649285715
-5.365729172619048,-5.365729172619048
-5.365733036666667,-5.365733036666667
-5.365516593809524,-5.365516593809524
-5.365355218333333,-5.365355218333333
-5.364898264047619,-5.364898264047619
-5.364358796904762,-5.364358796904762
-5.364187375,-5.364187375
-5.3641963411904765,-5.3641963411904765
-5.364055911666666,-5.364055911666666
-5.363788268333333,-5.363788268333333
-5.363546309761905,-5.363546309761905
-5.36340333404762,-5.36340333404762
-5.363501146428571,-5.363501146428571
-5.363550911666667,-5.363550911666667
-5.363586237142857,-5.363586237142857
-5.363966170238095,-5.363966170238095
-5.36406349952381,-5.36406349952381
-5.364391304761905,-5.364391304761905
-5.364936237857143,-5.364936237857143
-5.365583899761905,-5.365583899761905
-5.366109125952382,-5.366109125952382
-5.3663488133333335,-5.3663488133333335
-5.367164654761905,-5.367164654761905
-5.36805338547619,-5.36805338547619
-5.368567492619047,-5.368567492619047
-5.368906235238096,-5.368906235238096
-5.368857512619048,-5.368857512619048
-5.368684080238095,-5.368684080238095
-5.368439492857143,-5.368439492857143
-5.36814282047619,-5.36814282047619
-5.368054797619048,-5.368054797619048
-5.367882801428571,-5.367882801428571
-5.367666531904762,-5.367666531904762
-5.367789741666667,-5.367789741666667
-5.3679204757142855,-5.3679204757142855
-5.368269102380952,-5.368269102380952
-5.369026459285714,-5.369026459285714
-5.369771780952381,-5.369771780952381
-5.370410292857143,-5.370410292857143
-5.370986654285714,-5.370986654285714
-5.371554760476191,-5.371554760476191
-5.371977775952381,-5.371977775952381
-5.372149816904762,-5.372149816904762
-5.372286990476191,-5.372286990476191
-5.372495793809524,-5.372495793809524
-5.3728955647619046,-5.3728955647619046
-5.373032981666666,-5.373032981666666
-5.373119203809524,-5.373119203809524
-5.373357165714286,-5.373357165714286
-5.37325634547619,-5.37325634547619
-5.373016451904762,-5.373016451904762
-5.372673786428571,-5.372673786428571
-5.372437368333333,-5.372437368333333
-5.372031540952381,-5.372031540952381
-5.371538522380952,-5.371538522380952
-5.371018422857143,-5.371018422857143
-5.370310358333334,-5.370310358333334
-5.369992322857143,-5.369992322857143
-5.3692156183333335,-5.3692156183333335
-5.368610500476191,-5.368610500476191
-5.368097195,-5.368097195
-5.367726416904762,-5.367726416904762
-5.3674786207142855,-5.3674786207142855
-5.367070872619048,-5.367070872619048
-5.366913256428571,-5.366913256428571
-5.366658300476191,-5.366658300476191
-5.366424993333333,-5.366424993333333
-5.366121613095238,-5.366121613095238
-5.365765743095238,-5.365765743095238
-5.365591705,-5.365591705
-5.3657207130952385,-5.3657207130952385
-5.365932208333334,-5.365932208333334
-5.366267976666667,-5.366267976666667
-5.3662285035714286,-5.3662285035714286
-5.365990780714286,-5.365990780714286
-5.366100762619048,-5.366100762619048
-5.366461224285715,-5.366461224285715
-5.366784622142857,-5.366784622142857
-5.3670863369047614,-5.3670863369047614
-5.367433446904762,-5.367433446904762
-5.368082826190476,-5.368082826190476
-5.368941186190476,-5.368941186190476
-5.3698584671428575,-5.3698584671428575
-5.370635245952381,-5.370635245952381
-5.371287293571429,-5.371287293571429
-5.372011560714286,-5.372011560714286
-5.37269203047619,-5.37269203047619
-5.373158546666667,-5.373158546666667
-5.373608807857143,-5.373608807857143
-5.374007114047619,-5.374007114047619
-5.374642667142857,-5.374642667142857
-5.3754205383333336,-5.3754205383333336
-5.376387071190476,-5.376387071190476
-5.3771805469047615,-5.3771805469047615
-5.37792336404762,-5.37792336404762
-5.378627531428571,-5.378627531428571
-5.37908412452381,-5.37908412452381
-5.379613633809524,-5.379613633809524
-5.380301811428572,-5.380301811428572
-5.380867230714285,-5.380867230714285
-5.381097287619047,-5.381097287619047
-5.381214312857143,-5.381214312857143
-5.381257752619048,-5.381257752619048
-5.381161643333333,-5.381161643333333
-5.381123645952381,-5.381123645952381
-5.381335181428572,-5.381335181428572
-5.381576535000001,-5.381576535000001
-5.38186520095238,-5.38186520095238
-5.381909259047619,-5.381909259047619
-5.3821098026190475,-5.3821098026190475
-5.382281333809524,-5.382281333809524
-5.382573755238095,-5.382573755238095
-5.38276682595238,-5.38276682595238
-5.382882867857143,-5.382882867857143
-5.382896716428571,-5.382896716428571
-5.383207075238095,-5.383207075238095
-5.383649485952381,-5.383649485952381
-5.383953676190476,-5.383953676190476
-5.384445698095238,-5.384445698095238
-5.384799947857142,-5.384799947857142
-5.3850300211904765,-5.3850300211904765
-5.385593820952382,-5.385593820952382
-5.386176395714285,-5.386176395714285
-5.386689063333334,-5.386689063333334
-5.387163763809523,-5.387163763809523
-5.387809087619048,-5.387809087619048
-5.388257259047618,-5.388257259047618
-5.388637991904762,-5.388637991904762
-5.388811565238095,-5.388811565238095
-5.389001299999999,-5.389001299999999
-5.3891097723809525,-5.3891097723809525
-5.389116426428571,-5.389116426428571
-5.389000793809524,-5.389000793809524
-5.3886307873809525,-5.3886307873809525
-5.388177922142857,-5.388177922142857
-5.3876412969047625,-5.3876412969047625
-5.387148073571429,-5.387148073571429
-5.38672599952381,-5.38672599952381
-5.386176084523809,-5.386176084523809
-5.385318955238096,-5.385318955238096
-5.384450591904762,-5.384450591904762
-5.383573580714286,-5.383573580714286
-5.382835350952381,-5.382835350952381
-5.381823605952381,-5.381823605952381
-5.3809460654761905,-5.3809460654761905
-5.380246285238095,-5.380246285238095
-5.379835449523809,-5.379835449523809
-5.379583467380952,-5.379583467380952
-5.379078722142857,-5.379078722142857
-5.378620297857143,-5.378620297857143
-5.3785292276190475,-5.3785292276190475
-5.378279774047619,-5.378279774047619
-5.3783277359523805,-5.3783277359523805
-5.378616862857143,-5.378616862857143
-5.378884045952381,-5.378884045952381
-5.379165020238095,-5.379165020238095
-5.379366983571428,-5.379366983571428
-5.37949414547619,-5.37949414547619
-5.3795200152380955,-5.3795200152380955
-5.379351856666666,-5.379351856666666
-5.379776203095238,-5.379776203095238
-5.37986958547619,-5.37986958547619
-5.379772525238095,-5.379772525238095
-5.37975439952381,-5.37975439952381
-5.3797285045238095,-5.3797285045238095
-5.379764231904762,-5.379764231904762
-5.379807676666666,-5.379807676666666
-5.379794012142857,-5.379794012142857
-5.379602679523809,-5.379602679523809
-5.379389895714286,-5.379389895714286
-5.378964624523809,-5.378964624523809
-5.378641243809524,-5.378641243809524
-5.378620229285714,-5.378620229285714
-5.378812729761905,-5.378812729761905
-5.379000301428571,-5.379000301428571
-5.378963924761905,-5.378963924761905
-5.378928327619048,-5.378928327619048
-5.378882246190476,-5.378882246190476
-5.378576771190477,-5.378576771190477
-5.37809407047619,-5.37809407047619
-5.3771376066666665,-5.3771376066666665
-5.376367936666666,-5.376367936666666
-5.375756369761905,-5.375756369761905
-5.375219197142857,-5.375219197142857
-5.374168237619047,-5.374168237619047
-5.373435123571428,-5.373435123571428
-5.373021285,-5.373021285
-5.3726443447619046,-5.3726443447619046
-5.372341499285715,-5.372341499285715
-5.372208288333333,-5.372208288333333
-5.372225796904762,-5.372225796904762
-5.372780522380952,-5.372780522380952
-5.373172637380953,-5.373172637380953
-5.3737702064285715,-5.3737702064285715
-5.374475122857143,-5.374475122857143
-5.37554310547619,-5.37554310547619
-5.376246929761905,-5.376246929761905
-5.3769995264285715,-5.3769995264285715
-5.377951440714286,-5.377951440714286
-5.378645169047619,-5.378645169047619
-5.378718093809524,-5.378718093809524
-5.378592511666667,-5.378592511666667
-5.378229867857143,-5.378229867857143
-5.377995132380953,-5.377995132380953
-5.377714427619047,-5.377714427619047
-5.377363679761904,-5.377363679761904
-5.377056663095238,-5.377056663095238
-5.376765300952381,-5.376765300952381
-5.376341008095238,-5.376341008095238
-5.376232790238095,-5.376232790238095
-5.376127598571428,-5.376127598571428
-5.37629914595238,-5.37629914595238
-5.376381363095239,-5.376381363095239
-5.376524472380952,-5.376524472380952
-5.376508015714286,-5.376508015714286
-5.376570988095238,-5.376570988095238
-5.376662975238095,-5.376662975238095
-5.376393214285715,-5.376393214285715
-5.376114287142857,-5.376114287142857
-5.3757140804761905,-5.3757140804761905
-5.375364737380953,-5.375364737380953
-5.3755250328571424,-5.3755250328571424
-5.375534744047619,-5.375534744047619
-5.375536042857143,-5.375536042857143
-5.375447507857142,-5.375447507857142
-5.375712194761904,-5.375712194761904
-5.37580276904762,-5.37580276904762
-5.375669406428572,-5.375669406428572
-5.375659035952381,-5.375659035952381
-5.375612427142857,-5.375612427142857
-5.375464363095238,-5.375464363095238
-5.375156887619047,-5.375156887619047
-5.374903771190477,-5.374903771190477
-5.374488382857143,-5.374488382857143
-5.3741520892857135,-5.3741520892857135
-5.374329616428572,-5.374329616428572
-5.37455703452381,-5.37455703452381
-5.374741620238096,-5.374741620238096
-5.37506100047619,-5.37506100047619
-5.375482896428571,-5.375482896428571
-5.375771954285715,-5.375771954285715
-5.3761775216666665,-5.3761775216666665
-5.376201587857143,-5.376201587857143
-5.376489682857143,-5.376489682857143
-5.376614957380952,-5.376614957380952
-5.3765221159523815,-5.3765221159523815
-5.376538720476191,-5.376538720476191
-5.376462961190477,-5.376462961190477
-5.3764095873809525,-5.3764095873809525
-5.376223966428571,-5.376223966428571
-5.3759762830952385,-5.3759762830952385
-5.375934084047619,-5.375934084047619
-5.375616378809523,-5.375616378809523
-5.375549439285714,-5.375549439285714
-5.3756406835714285,-5.3756406835714285
-5.375546526190476,-5.375546526190476
-5.375283398571429,-5.375283398571429
-5.375139063571429,-5.375139063571429
-5.375277731190476,-5.375277731190476
-5.375659488095239,-5.375659488095239
-5.375984538809524,-5.375984538809524
-5.3762626509523805,-5.3762626509523805
-5.376626205238095,-5.376626205238095
-5.3768750573809525,-5.3768750573809525
-5.3771039880952385,-5.3771039880952385
-5.377446959761905,-5.377446959761905
-5.377860138095238,-5.377860138095238
-5.378055540714286,-5.378055540714286
-5.378012018095238,-5.378012018095238
-5.377791529285714,-5.377791529285714
-5.377425323095238,-5.377425323095238
-5.377298293333333,-5.377298293333333
-5.376933997380952,-5.376933997380952
-5.3766361271428575,-5.3766361271428575
-5.376289793571429,-5.376289793571429
-5.375955576190476,-5.375955576190476
-5.375732895952381,-5.375732895952381
-5.375471647619047,-5.375471647619047
-5.3751358159523805,-5.3751358159523805
-5.374783151666667,-5.374783151666667
-5.374682594761905,-5.374682594761905
-5.374536065,-5.374536065
-5.3744726442857145,-5.3744726442857145
-5.374290668095238,-5.374290668095238
-5.374149227857143,-5.374149227857143
-5.374047084285714,-5.374047084285714
-5.37447401,-5.37447401
-5.374840037380952,-5.374840037380952
-5.375336415238095,-5.375336415238095
-5.375746294523809,-5.375746294523809
-5.375916991666666,-5.375916991666666
-5.376051328809524,-5.376051328809524
-5.376157162142857,-5.376157162142857
-5.375940724047619,-5.375940724047619
-5.37580762452381,-5.37580762452381
-5.375395587380952,-5.375395587380952
-5.375418006190476,-5.375418006190476
-5.375431280714285,-5.375431280714285
-5.375467793809524,-5.375467793809524
-5.3754889340476195,-5.3754889340476195
-5.375641335,-5.375641335
-5.375666559047619,-5.375666559047619
-5.375676762857143,-5.375676762857143
-5.375604732619048,-5.375604732619048
-5.375933072857143,-5.375933072857143
-5.376822725,-5.376822725
-5.377430261904761,-5.377430261904761
-5.377975901904762,-5.377975901904762
-5.378290947619048,-5.378290947619048
-5.378467592380953,-5.378467592380953
-5.378944709761905,-5.378944709761905
-5.379179413571428,-5.379179413571428
-5.379530891904762,-5.379530891904762
-5.380005860952381,-5.380005860952381
-5.380522406666667,-5.380522406666667
-5.381057548809524,-5.381057548809524
-5.381492630238095,-5.381492630238095
-5.381771694285714,-5.381771694285714
-5.381852697380952,-5.381852697380952
-5.38204308452381,-5.38204308452381
-5.382064858095238,-5.382064858095238
-5.381924743809524,-5.381924743809524
-5.381713158809524,-5.381713158809524
-5.381704205714286,-5.381704205714286
-5.381825195476191,-5.381825195476191
-5.382219134285714,-5.382219134285714
-5.3825525404761905,-5.3825525404761905
-5.382654458571428,-5.382654458571428
-5.382973067142857,-5.382973067142857
-5.383109864761904,-5.383109864761904
-5.383068881190476,-5.383068881190476
-5.38334658404762,-5.38334658404762
-5.383734103571429,-5.383734103571429
-5.384125254523809,-5.384125254523809
-5.384551836904762,-5.384551836904762
-5.384645437857143,-5.384645437857143
-5.384947830952381,-5.384947830952381
-5.385160969761905,-5.385160969761905
-5.385368406428571,-5.385368406428571
-5.3854120085714285,-5.3854120085714285
-5.38534183,-5.38534183
-5.385281037619047,-5.385281037619047
-5.385155272857143,-5.385155272857143
-5.385014258333333,-5.385014258333333
-5.385102134761905,-5.385102134761905
-5.3852212066666665,-5.3852212066666665
-5.385495450952381,-5.385495450952381
-5.385574780000001,-5.385574780000001
-5.385860214761904,-5.385860214761904
-5.386089286190476,-5.386089286190476
-5.386100498095239,-5.386100498095239
-5.386113889761905,-5.386113889761905
-5.386126289761905,-5.386126289761905
-5.385908866904762,-5.385908866904762
-5.385820802142857,-5.385820802142857
-5.385681760714285,-5.385681760714285
-5.385677355238095,-5.385677355238095
-5.385542960714285,-5.385542960714285
-5.384969271904762,-5.384969271904762
-5.384274033333334,-5.384274033333334
-5.383736745952381,-5.383736745952381
-5.383134432857143,-5.383134432857143
-5.382288477619047,-5.382288477619047
-5.38111239,-5.38111239
-5.380353875,-5.380353875
-5.37953149047619,-5.37953149047619
-5.379005378095238,-5.379005378095238
-5.378694433809524,-5.378694433809524
-5.378507450952381,-5.378507450952381
-5.378037013809524,-5.378037013809524
-5.3778511926190475,-5.3778511926190475
-5.377605358095238,-5.377605358095238
-5.377266386666666,-5.377266386666666
-5.376915716428572,-5.376915716428572
-5.3767175909523806,-5.3767175909523806
-5.376399272380953,-5.376399272380953
-5.376066949285714,-5.376066949285714
-5.3756259335714285,-5.3756259335714285
-5.375101724761905,-5.375101724761905
-5.374693534761905,-5.374693534761905
-5.374160186428571,-5.374160186428571
-5.3738005526190475,-5.3738005526190475
-5.37368994,-5.37368994
-5.373442241428571,-5.373442241428571
-5.373343744047619,-5.373343744047619
-5.373573936904762,-5.373573936904762
-5.373681396428571,-5.373681396428571
-5.374060802380952,-5.374060802380952
-5.3746042,-5.3746042
-5.375163093333334,-5.375163093333334
-5.375565321190476,-5.375565321190476
-5.375609507857143,-5.375609507857143
-5.375516060952381,-5.375516060952381
-5.375177479761905,-5.375177479761905
-5.374704936190476,-5.374704936190476
-5.373997803333333,-5.373997803333333
-5.373069998333333,-5.373069998333333
-5.372528336904762,-5.372528336904762
-5.371835451666667,-5.371835451666667
-5.371154794523809,-5.371154794523809
-5.370534658095238,-5.370534658095238
-5.370098306666667,-5.370098306666667
-5.370100923571429,-5.370100923571429
-5.370222245952381,-5.370222245952381
-5.3701652766666665,-5.3701652766666665
-5.370484967142857,-5.370484967142857
-5.370858715952381,-5.370858715952381
-5.371413505952381,-5.371413505952381
-5.372211668809523,-5.372211668809523
-5.372813893809524,-5.372813893809524
-5.373423115238095,-5.373423115238095
-5.374301013809524,-5.374301013809524
-5.375236015238095,-5.375236015238095
-5.376222969047619,-5.376222969047619
-5.377126440952381,-5.377126440952381
-5.3779211035714285,-5.3779211035714285
-5.378783509047619,-5.378783509047619
-5.379411916904762,-5.379411916904762
-5.380000924047619,-5.380000924047619
-5.380819490238095,-5.380819490238095
-5.38166462,-5.38166462
-5.382286796428572,-5.382286796428572
-5.382877923571429,-5.382877923571429
-5.383430015714286,-5.383430015714286
-5.383513538809524,-5.383513538809524
-5.383411388809524,-5.383411388809524
-5.383305415,-5.383305415
-5.383399073095238,-5.383399073095238
-5.383666915,-5.383666915
-5.3840278150000005,-5.3840278150000005
-5.384397509285715,-5.384397509285715
-5.384934072619048,-5.384934072619048
-5.385338770952381,-5.385338770952381
-5.385761059285715,-5.385761059285715
-5.386157004999999,-5.386157004999999
-5.386415220952381,-5.386415220952381
-5.38640727952381,-5.38640727952381
-5.386354577619048,-5.386354577619048
-5.386306847619047,-5.386306847619047
-5.386111926666667,-5.386111926666667
-5.386128484285714,-5.386128484285714
-5.386230388809524,-5.386230388809524
-5.3862813449999996,-5.3862813449999996
-5.386120522619048,-5.386120522619048
-5.3858795540476185,-5.3858795540476185
-5.3854693764285715,-5.3854693764285715
-5.384948511190476,-5.384948511190476
-5.384612061666667,-5.384612061666667
-5.384153098571429,-5.384153098571429
-5.384116465238096,-5.384116465238096
-5.383791252857143,-5.383791252857143
-5.383468820476191,-5.383468820476191
-5.383380402380952,-5.383380402380952
-5.383400475714286,-5.383400475714286
-5.383084671904761,-5.383084671904761
-5.3829356357142855,-5.3829356357142855
-5.383033245,-5.383033245
-5.383167000238095,-5.383167000238095
-5.383229234523809,-5.383229234523809
-5.38324504547619,-5.38324504547619
-5.38303169,-5.38303169
-5.382806204761905,-5.382806204761905
-5.382609302857143,-5.382609302857143
-5.382150883571429,-5.382150883571429
-5.381887892857143,-5.381887892857143
-5.381341878571429,-5.381341878571429
-5.380776616428571,-5.380776616428571
-5.380009918809524,-5.380009918809524
-5.379447855714285,-5.379447855714285
-5.378706687380952,-5.378706687380952
